gene_id,SRR29040880,SRR29040882
gene-SUSD2|SUSD2,0,0
gene-CLTC|CLTC,37011,4201
gene-GDPD1|GDPD1,1346,84
gene-PRR11|PRR11,0,0
gene-SMG8|SMG8,3857,517
gene-SKA2|SKA2,487,0
gene-TRIM37|TRIM37,3336,456
gene-PPM1E|PPM1E,1058,103
gene-LOC134412887|LOC134412887,1,0
gene-RAD51C|RAD51C,640,35
gene-LOC134412876|LOC134412876,1,0
gene-TEX14|TEX14,0,0
gene-LOC134412784|LOC134412784,0,0
gene-RPH3AL|RPH3AL,89,0
gene-RFLNB|RFLNB,20,0
gene-VPS53|VPS53,1075,234
gene-TLCD3A|TLCD3A,0,0
gene-GEMIN4|GEMIN4,833,98
gene-GLOD4|GLOD4,0,0
gene-MRM3|MRM3,0,0
gene-LOC134412787|LOC134412787,0,0
gene-NXN|NXN,1002,185
gene-SLC47A1|SLC47A1,0,0
gene-ALDH3A2|ALDH3A2,0,0
gene-ULK2|ULK2,315,194
gene-GALNT17|GALNT17,485,19
gene-AUTS2|AUTS2,93,26
gene-NCF1|NCF1,25,136
gene-RCC1L|RCC1L,0,0
gene-CASTOR2|CASTOR2,176,582
gene-GTF2I|GTF2I,6920,1975
gene-GTF2IRD1|GTF2IRD1,1121,279
gene-CLIP2|CLIP2,395,105
gene-RFC2|RFC2,227,276
gene-EIF4H|EIF4H,1248,339
gene-MYBBP1A|MYBBP1A,897,125
gene-SPNS2|SPNS2,124,29
gene-SPNS3|SPNS3,0,0
gene-UBE2G1|UBE2G1,6743,2160
gene-ANKFY1|ANKFY1,1329,155
gene-LOC134412643|LOC134412643,54,0
gene-LOC134412547|LOC134412547,276,0
gene-LOC134412657|LOC134412657,0,66
gene-POLR2J|POLR2J,1292,848
gene-ORAI2|ORAI2,50,32
gene-LOC134412662|LOC134412662,0,0
gene-LRWD1|LRWD1,1396,672
gene-ALKBH4|ALKBH4,217,55
gene-PRKRIP1|PRKRIP1,402,295
gene-SH2B2|SH2B2,766,0
gene-CUX1|CUX1,900,1430
gene-IFT22|IFT22,0,327
gene-COL26A1|COL26A1,0,0
gene-PFN4|PFN4,0,6
gene-RABEP1|RABEP1,954,230
gene-NUP88|NUP88,559,258
gene-MIS12|MIS12,0,0
gene-RPAIN|RPAIN,0,0
gene-DERL2|DERL2,424,241
gene-LOC134412841|LOC134412841,0,0
gene-LOC134412840|LOC134412840,0,0
gene-LOC134412488|LOC134412488,1251,1115
gene-SUMF2|SUMF2,0,0
gene-PHKG1|PHKG1,34,10
gene-CHCHD2|CHCHD2,0,401
gene-VKORC1L1|VKORC1L1,231,57
gene-GUSB|GUSB,0,0
gene-ASL|ASL,1378,0
gene-CRCP|CRCP,315,0
gene-TPST1|TPST1,0,11
gene-RABGEF1|RABGEF1,2924,289
gene-TMEM132E|TMEM132E,142,0
gene-LIG3|LIG3,1934,340
gene-RFFL|RFFL,102,47
gene-RAD51D|RAD51D,0,0
gene-PEX12|PEX12,0,0
gene-RASL10B|RASL10B,11,17
gene-AP2B1|AP2B1,1867,433
gene-MMP28|MMP28,9,14
gene-TAF15|TAF15,48,0
gene-LOC134412627|LOC134412627,0,3
gene-LOC134412680|LOC134412680,0,0
gene-LOC134412730|LOC134412730,2396,1769
gene-STYXL1|STYXL1,0,13
gene-RHBDD2|RHBDD2,66,18
gene-TMEM120A|TMEM120A,609,120
gene-MDH2|MDH2,1627,6482
gene-HSPB1|HSPB1,0,159
gene-SSC4D|SSC4D,0,0
gene-YWHAG|YWHAG,3498,205
gene-DTX2|DTX2,465,111
gene-ZZEF1|ZZEF1,902,626
gene-P2RX1|P2RX1,0,0
gene-CAMKK1|CAMKK1,0,0
gene-ATP2A3|ATP2A3,506,212
gene-C1QBP|C1QBP,511,415
gene-DHX33|DHX33,109,48
gene-PSPH|PSPH,961,0
gene-NIPSNAP2|NIPSNAP2,4395,1572
gene-MRPS17|MRPS17,554,256
gene-LOC134412692|LOC134412692,47,262
gene-SBDS|SBDS,1036,511
gene-LOC134412599|LOC134412599,0,0
gene-PIMREG|PIMREG,0,0
gene-TSPOAP1|TSPOAP1,13,0
gene-SUPT4H1|SUPT4H1,231,136
gene-RNF43|RNF43,49,41
gene-HSF5|HSF5,113,44
gene-LOC134412639|LOC134412639,0,0
gene-LOC134412743|LOC134412743,0,0
gene-ABHD11|ABHD11,61,0
gene-LOC134412487|LOC134412487,18,419
gene-MTMR4|MTMR4,3440,509
gene-ELN|ELN,76,181
gene-LIMK1|LIMK1,99,0
gene-LOC134412801|LOC134412801,0,0
gene-VPS37D|VPS37D,42,0
gene-MLXIPL|MLXIPL,0,0
gene-STX1A|STX1A,0,0
gene-LOC134412842|LOC134412842,0,0
gene-BUD23|BUD23,7,3
gene-TBL2|TBL2,560,411
gene-BCL7B|BCL7B,0,233
gene-MKS1|MKS1,46,0
gene-LOC134412806|LOC134412806,0,0
gene-LOC134412807|LOC134412807,7,0
gene-POM121|POM121,0,0
gene-NSUN5|NSUN5,0,0
gene-TRIM50|TRIM50,0,0
gene-BAZ1B|BAZ1B,2441,573
gene-FZD9|FZD9,219,115
gene-FKBP6|FKBP6,908,53
gene-HIP1|HIP1,966,318
gene-PITPNM3|PITPNM3,0,5
gene-KIAA0753|KIAA0753,0,0
gene-TXNDC17|TXNDC17,266,420
gene-MED31|MED31,375,153
gene-SLC13A5|SLC13A5,97,6
gene-TEKT1|TEKT1,0,1240
gene-SMTNL2|SMTNL2,0,115
gene-NCBP3|NCBP3,239,122
gene-TMEM248|TMEM248,1044,159
gene-LOC134413156|LOC134413156,1266,161
gene-LOC134412913|LOC134412913,21,0
gene-ADAMTSL5|ADAMTSL5,6,10
gene-LSM7|LSM7,2176,360
gene-SPPL2B|SPPL2B,385,106
gene-TMPRSS9|TMPRSS9,14,0
gene-TIMM13|TIMM13,316,923
gene-LMNB2|LMNB2,207,83
gene-LOC134413162|LOC134413162,0,259
gene-THOP1|THOP1,263,211
gene-SGTA|SGTA,1228,279
gene-SLC39A3|SLC39A3,138,29
gene-DIRAS1|DIRAS1,2,3
gene-LOC134412972|LOC134412972,18,0
gene-GNG7|GNG7,73,104
gene-GADD45B|GADD45B,0,0
gene-LOC134413164|LOC134413164,242,0
gene-MAP1S|MAP1S,1425,108
gene-FCHO1|FCHO1,481,248
gene-B3GNT3|B3GNT3,53,0
gene-CCDC124|CCDC124,335,146
gene-ABHD8|ABHD8,6,0
gene-LOC134413170|LOC134413170,0,0
gene-OCEL1|OCEL1,0,11
gene-LOC134413088|LOC134413088,0,95
gene-USHBP1|USHBP1,0,0
gene-LOC134413087|LOC134413087,234,135
gene-NR2F6|NR2F6,362,186
gene-NDUFA7|NDUFA7,0,0
gene-RPS28|RPS28,0,0
gene-KANK3|KANK3,19,0
gene-NMRK2|NMRK2,0,185
gene-DUS3L|DUS3L,356,160
gene-MLLT1|MLLT1,163,50
gene-ACSBG2|ACSBG2,0,0
gene-RFX2|RFX2,146,1015
gene-ANGPTL4|ANGPTL4,0,0
gene-LOC134412992|LOC134412992,1994,127
gene-RAB11B|RAB11B,209,630
gene-MARCHF2|MARCHF2,180,104
gene-LOC134412925|LOC134412925,390,217
gene-LOC134412916|LOC134412916,865,560
gene-TIMM44|TIMM44,1151,105
gene-FBN3|FBN3,110,23
gene-CERS4|CERS4,180,82
gene-PCSK4|PCSK4,77,0
gene-REEP6|REEP6,0,0
gene-ZFR2|ZFR2,900,238
gene-ELAVL1|ELAVL1,2448,1073
gene-ANKRD24|ANKRD24,76,0
gene-SIRT6|SIRT6,0,0
gene-CREB3L3|CREB3L3,0,0
gene-MAP2K2|MAP2K2,1316,322
gene-ZBTB7A|ZBTB7A,123,31
gene-PIAS4|PIAS4,1476,50
gene-LOC134413152|LOC134413152,0,0
gene-DAPK3|DAPK3,106,66
gene-MYDGF|MYDGF,0,0
gene-TNFAIP8L1|TNFAIP8L1,54,598
gene-EEF2|EEF2,22024,56613
gene-SEMA6B|SEMA6B,10,18
gene-LOC134413178|LOC134413178,405,0
gene-HDGFL2|HDGFL2,866,275
gene-UBXN6|UBXN6,0,0
gene-CHAF1A|CHAF1A,887,104
gene-MPND|MPND,29,87
gene-SH3GL1|SH3GL1,1173,160
gene-FSD1|FSD1,50,0
gene-YJU2|YJU2,0,0
gene-EBI3|EBI3,0,0
gene-FEM1A|FEM1A,40,92
gene-LOC134413181|LOC134413181,0,0
gene-DPP9|DPP9,1084,367
gene-UHRF1|UHRF1,6539,123
gene-KDM4B|KDM4B,3434,361
gene-PTPRS|PTPRS,783,710
gene-LOC134412979|LOC134412979,1047,566
gene-LOC134412980|LOC134412980,1156,1016
gene-MICOS13|MICOS13,0,0
gene-HSD11B1L|HSD11B1L,8,0
gene-LOC134413188|LOC134413188,0,0
gene-LOC134413189|LOC134413189,0,3
gene-LOC134413190|LOC134413190,0,3
gene-SF3A2|SF3A2,916,378
gene-PLEKHJ1|PLEKHJ1,0,0
gene-DOT1L|DOT1L,556,219
gene-AP3D1|AP3D1,2510,453
gene-MOB3A|MOB3A,0,0
gene-MKNK2|MKNK2,1812,192
gene-BTBD2|BTBD2,766,281
gene-CSNK1G2|CSNK1G2,2346,341
gene-LOC134413193|LOC134413193,64,0
gene-MEX3D|MEX3D,18,49
gene-MBD3|MBD3,84,37
gene-TCF3|TCF3,884,1366
gene-REXO1|REXO1,28,23
gene-ABHD17A|ABHD17A,117,383
gene-KLF16|KLF16,5,35
gene-NFIC|NFIC,79,91
gene-UNC13A|UNC13A,65,0
gene-DOHH|DOHH,0,0
gene-MFSD12|MFSD12,928,171
gene-LOC134413198|LOC134413198,0,0
gene-FZR1|FZR1,1692,256
gene-HMG20B|HMG20B,0,0
gene-TBXA2R|TBXA2R,56,0
gene-CACTIN|CACTIN,718,348
gene-LOC134413201|LOC134413201,0,0
gene-YJEFN3|YJEFN3,160,0
gene-ABCA7|ABCA7,22,21
gene-CNN2|CNN2,743,69
gene-ARHGAP45|ARHGAP45,23,14
gene-LOC134413256|LOC134413256,0,0
gene-POLR2E|POLR2E,1107,485
gene-RNF126|RNF126,2145,261
gene-ARID3A|ARID3A,170,18
gene-LOC134413260|LOC134413260,0,0
gene-R3HDM4|R3HDM4,50,429
gene-LOC134413258|LOC134413258,129,38
gene-LOC134413259|LOC134413259,202,43
gene-MED16|MED16,450,89
gene-PLPPR3|PLPPR3,8,41
gene-MISP|MISP,0,0
gene-PALM|PALM,25,56
gene-PTBP1|PTBP1,10446,1698
gene-MIER2|MIER2,193,0
gene-LOC134413204|LOC134413204,0,0
gene-PLPP2|PLPP2,509,183
gene-LOC134412993|LOC134412993,968,72
gene-TLE5|TLE5,362,730
gene-GNA11|GNA11,5447,1506
gene-LOC134413241|LOC134413241,43,0
gene-LOC134413205|LOC134413205,0,0
gene-LOC134412988|LOC134412988,0,0
gene-S1PR4|S1PR4,3,0
gene-NCLN|NCLN,2629,492
gene-MYO1F|MYO1F,39,0
gene-OAZ1|OAZ1,5578,8969
gene-ADAMTS10|ADAMTS10,57,0
gene-LOC134413067|LOC134413067,0,0
gene-FKBP8|FKBP8,11,0
gene-KXD1|KXD1,1078,239
gene-WDR18|WDR18,990,108
gene-GRIN3B|GRIN3B,0,25
gene-TMEM259|TMEM259,1403,398
gene-LOC134413257|LOC134413257,132,27
gene-NDUFA13|NDUFA13,0,0
gene-GATAD2A|GATAD2A,0,0
gene-MAU2|MAU2,1278,223
gene-TM6SF2|TM6SF2,0,0
gene-SUGP1|SUGP1,2353,1334
gene-NCAN|NCAN,0,0
gene-NR2C2AP|NR2C2AP,0,0
gene-BORCS8|BORCS8,0,17
gene-MEF2B|MEF2B,62,31
gene-TMEM161A|TMEM161A,0,0
gene-SLC25A42|SLC25A42,153,0
gene-ARMC6|ARMC6,0,0
gene-SUGP2|SUGP2,0,0
gene-HOMER3|HOMER3,11,12
gene-LOC134412896|LOC134412896,0,0
gene-LONP1|LONP1,2307,801
gene-USE1|USE1,241,0
gene-RPL36|RPL36,2028,4882
gene-INSR|INSR,579,255
gene-LOC134413212|LOC134413212,688,94
gene-HAUS8|HAUS8,0,0
gene-MYO9B|MYO9B,463,496
gene-RAB3A|RAB3A,31,42
gene-PDE4C|PDE4C,19,45
gene-JUND|JUND,1005,445
gene-LSM4|LSM4,974,453
gene-PGPEP1|PGPEP1,535,64
gene-SSBP4|SSBP4,0,0
gene-ISYNA1|ISYNA1,309,105
gene-ELL|ELL,1141,85
gene-DDA1|DDA1,0,0
gene-ANO8|ANO8,362,31
gene-GTPBP3|GTPBP3,0,0
gene-CCDC194|CCDC194,0,0
gene-C2CD4C|C2CD4C,3,0
gene-SHC2|SHC2,55,0
gene-CIMAP1D|CIMAP1D,0,0
gene-LOC134413140|LOC134413140,85,137
gene-MADCAM1|MADCAM1,0,0
gene-TPGS1|TPGS1,40,7
gene-CDC34|CDC34,2071,510
gene-BSG|BSG,80,0
gene-HCN2|HCN2,100,0
gene-POLRMT|POLRMT,0,0
gene-GPX4|GPX4,2050,590
gene-SBNO2|SBNO2,730,179
gene-STK11|STK11,1721,297
gene-CBARP|CBARP,18,32
gene-CIRBP|CIRBP,5539,1830
gene-MIDN|MIDN,1410,247
gene-ATP5F1D|ATP5F1D,325,962
gene-FAM174C|FAM174C,0,0
gene-LOC134412982|LOC134412982,0,0
gene-PWWP3A|PWWP3A,190,41
gene-NDUFS7|NDUFS7,294,1337
gene-GAMT|GAMT,0,0
gene-DAZAP1|DAZAP1,3440,2364
gene-RPS15|RPS15,979,2982
gene-APC2|APC2,4,0
gene-TJP3|TJP3,1046,328
gene-APBA3|APBA3,249,51
gene-C23H19orf25|C23H19orf25,0,0
gene-PIP5K1C|PIP5K1C,307,89
gene-REX1BD|REX1BD,151,156
gene-UBA52|UBA52,4612,11914
gene-CRLF1|CRLF1,16,416
gene-TMEM59L|TMEM59L,11,0
gene-KLHL26|KLHL26,0,0
gene-CRTC1|CRTC1,57,32
gene-COMP|COMP,0,0
gene-LOC134413255|LOC134413255,0,0
gene-GDF1|GDF1,0,0
gene-UPF1|UPF1,3786,1168
gene-CERS1|CERS1,0,0
gene-COPE|COPE,0,173
gene-DDX49|DDX49,111,89
gene-LOC134412960|LOC134412960,6,3027
gene-RANBP3|RANBP3,1026,159
gene-VMAC|VMAC,0,0
gene-ARHGEF18|ARHGEF18,395,251
gene-ARRDC2|ARRDC2,465,66
gene-MAST3|MAST3,178,194
gene-PIK3R2|PIK3R2,296,166
gene-IFI30|IFI30,0,0
gene-F2RL3|F2RL3,0,0
gene-CPAMD8|CPAMD8,96,0
gene-SIN3B|SIN3B,723,369
gene-TMEM38A|TMEM38A,0,0
gene-SMIM7|SMIM7,1145,1354
gene-MED26|MED26,869,95
gene-SLC35E1|SLC35E1,47,133
gene-CALR3|CALR3,0,0
gene-CHERP|CHERP,1427,780
gene-EPS15L1|EPS15L1,52,64
gene-RAB8A|RAB8A,1442,507
gene-AP1M1|AP1M1,5271,983
gene-KLF2|KLF2,517,203
gene-TPM4|TPM4,20,21807
gene-FAM32A|FAM32A,763,965
gene-CIB3|CIB3,0,34
gene-AOC1|AOC1,0,0
gene-LOC134396032|LOC134396032,0,0
gene-LOC134395712|LOC134395712,0,2
gene-LOC134395584|LOC134395584,0,0
gene-LOC134395562|LOC134395562,0,0
gene-LOC134395573|LOC134395573,0,0
gene-LOC134395606|LOC134395606,0,0
gene-LOC134395625|LOC134395625,0,0
gene-LOC134401849|LOC134401849,0,0
gene-LOC134395831|LOC134395831,0,0
gene-LOC134402688|LOC134402688,0,0
gene-LOC134395854|LOC134395854,0,0
gene-LOC134403110|LOC134403110,0,0
gene-LOC134413392|LOC134413392,0,0
gene-LOC134413393|LOC134413393,0,0
gene-LOC134413540|LOC134413540,0,0
gene-LOC134413394|LOC134413394,0,0
gene-LOC134396113|LOC134396113,0,0
gene-LOC134413401|LOC134413401,0,0
gene-LOC134396180|LOC134396180,0,0
gene-LOC134413402|LOC134413402,0,0
gene-LOC134410264|LOC134410264,0,0
gene-LOC134411044|LOC134411044,0,0
gene-LOC134413479|LOC134413479,0,0
gene-TMIE|TMIE,0,0
gene-LOC134395313|LOC134395313,0,3
gene-LOC134413454|LOC134413454,0,0
gene-MRPL55|MRPL55,0,0
gene-LOC134413276|LOC134413276,0,0
gene-LOC134413362|LOC134413362,0,0
gene-LOC134396437|LOC134396437,0,0
gene-LOC134396349|LOC134396349,0,0
gene-LOC134396270|LOC134396270,0,0
gene-LOC134413406|LOC134413406,0,0
gene-LOC134413407|LOC134413407,0,0
gene-LOC134396332|LOC134396332,0,0
gene-LOC134396357|LOC134396357,0,0
gene-LOC134413408|LOC134413408,0,0
gene-LOC134413476|LOC134413476,0,0
gene-LOC134396320|LOC134396320,0,0
gene-LOC134413409|LOC134413409,0,0
gene-LOC134413610|LOC134413610,0,0
gene-LOC134396370|LOC134396370,0,0
gene-LOC134396325|LOC134396325,0,0
gene-LOC134391965|LOC134391965,0,0
gene-LOC134396287|LOC134396287,0,0
gene-LOC134396300|LOC134396300,0,0
gene-LOC134396412|LOC134396412,0,0
gene-LOC134396340|LOC134396340,0,0
gene-LOC134392046|LOC134392046,0,0
gene-LOC134392107|LOC134392107,0,0
gene-TRNAA-UGC|TRNAA-UGC,0,0
gene-LOC134413355|LOC134413355,0,0
gene-FERD3L|FERD3L,0,0
gene-LOC134413414|LOC134413414,0,0
gene-SP8|SP8,0,0
gene-LOC134413415|LOC134413415,0,0
gene-LOC134397372|LOC134397372,0,0
gene-LOC134413515|LOC134413515,0,0
gene-TRNAR-ACG|TRNAR-ACG,0,0
gene-LOC134413419|LOC134413419,0,0
gene-BFSP2|BFSP2,0,0
gene-LOC134413484|LOC134413484,0,0
gene-LOC134397680|LOC134397680,0,0
gene-LOC134397665|LOC134397665,0,0
gene-LOC134413424|LOC134413424,0,0
gene-LOC134413425|LOC134413425,0,0
gene-TRNAL-CAA|TRNAL-CAA,0,0
gene-GJD4|GJD4,0,0
gene-LOC134413452|LOC134413452,0,0
gene-LOC134405584|LOC134405584,0,0
gene-LOC134412208|LOC134412208,0,0
gene-TRNAA-GGC|TRNAA-GGC,0,0
gene-EN2|EN2,0,0
gene-HTR5A|HTR5A,0,0
gene-CRYGN|CRYGN,0,0
gene-LOC134398850|LOC134398850,0,0
gene-LOC134398720|LOC134398720,0,0
gene-LOC134398862|LOC134398862,0,0
gene-CRHR2|CRHR2,0,0
gene-TRNAN-GUU|TRNAN-GUU,0,0
gene-PTF1A|PTF1A,0,0
gene-LOC134413579|LOC134413579,0,0
gene-LOC134400389|LOC134400389,0,0
gene-GALNT15|GALNT15,0,0
gene-LOC134413532|LOC134413532,0,0
gene-LOC134396191|LOC134396191,0,0
gene-LOC134413527|LOC134413527,0,0
gene-LOC134413549|LOC134413549,0,0
gene-SFRP4|SFRP4,0,13
gene-AOAH|AOAH,0,0
gene-LOC134392095|LOC134392095,0,0
gene-LOC134413536|LOC134413536,0,0
gene-LOC134413507|LOC134413507,0,0
gene-LOC134413529|LOC134413529,0,0
gene-LOC134413545|LOC134413545,0,0
gene-LOC134413523|LOC134413523,0,0
gene-LOC134413531|LOC134413531,0,0
gene-LOC134413526|LOC134413526,0,0
gene-LOC134413534|LOC134413534,0,0
gene-LOC134413448|LOC134413448,0,0
gene-LOC134413533|LOC134413533,0,0
gene-LOC134413537|LOC134413537,0,0
gene-LOC134413518|LOC134413518,0,0
gene-LOC134413538|LOC134413538,0,0
gene-LOC134413539|LOC134413539,0,0
gene-LOC134397524|LOC134397524,0,0
gene-LOC134392210|LOC134392210,0,0
gene-TRNAG-GCC|TRNAG-GCC,0,0
gene-TRNAA-CGC|TRNAA-CGC,0,0
gene-LOC134413528|LOC134413528,0,0
gene-LOC134413459|LOC134413459,0,0
gene-LOC134397664|LOC134397664,0,0
gene-LOC134397737|LOC134397737,0,0
gene-LOC134398169|LOC134398169,0,6
gene-LOC134401856|LOC134401856,0,0
gene-LOC134398268|LOC134398268,0,0
gene-LOC134413474|LOC134413474,0,0
gene-LOC134398355|LOC134398355,0,0
gene-LOC134398540|LOC134398540,0,0
gene-LOC134402092|LOC134402092,0,100
gene-LOC134392355|LOC134392355,0,0
gene-LOC134392372|LOC134392372,0,0
gene-EPGN|EPGN,0,0
gene-EREG|EREG,0,0
gene-CD8A|CD8A,0,0
gene-LOC134413442|LOC134413442,0,0
gene-LOC134399153|LOC134399153,0,0
gene-SPMAP1|SPMAP1,0,0
gene-TRNAC-GCA|TRNAC-GCA,0,0
gene-LOC134399642|LOC134399642,0,0
gene-LOC134400507|LOC134400507,0,0
gene-LOC134400578|LOC134400578,0,0
gene-UHMK1|UHMK1,0,0
gene-LOC134400914|LOC134400914,0,0
gene-LOC134400999|LOC134400999,0,0
gene-LOC134392483|LOC134392483,0,0
gene-LOC134401090|LOC134401090,0,0
gene-NTMT2|NTMT2,0,0
gene-CCDC190|CCDC190,0,32
gene-KIAA0040|KIAA0040,0,0
gene-LOC134413453|LOC134413453,0,0
gene-LOC134413463|LOC134413463,0,0
gene-LOC134413519|LOC134413519,0,0
gene-LOC134392650|LOC134392650,0,0
gene-RGSL1|RGSL1,0,0
gene-APOBEC4|APOBEC4,0,41
gene-LOC134413471|LOC134413471,0,0
gene-RGS21|RGS21,0,0
gene-RGS13|RGS13,0,0
gene-LOC134401874|LOC134401874,0,0
gene-LOC134401951|LOC134401951,0,0
gene-LOC134404405|LOC134404405,0,0
gene-LOC134404489|LOC134404489,0,0
gene-LOC134404479|LOC134404479,0,0
gene-LOC134404465|LOC134404465,0,0
gene-LOC134392780|LOC134392780,0,0
gene-LOC134404525|LOC134404525,0,0
gene-LOC134413543|LOC134413543,0,0
gene-GPR88|GPR88,0,0
gene-LOC134404925|LOC134404925,0,0
gene-LOC134392912|LOC134392912,0,0
gene-LOC134402888|LOC134402888,0,0
gene-BARHL2|BARHL2,0,0
gene-LOC134405418|LOC134405418,0,0
gene-LOC134403500|LOC134403500,0,0
gene-LOC134393060|LOC134393060,0,0
gene-LOC134413457|LOC134413457,0,0
gene-LOC134403574|LOC134403574,0,0
gene-LOC134405795|LOC134405795,0,0
gene-LOC134393080|LOC134393080,0,0
gene-INSL5|INSL5,0,51
gene-LOC134404030|LOC134404030,0,0
gene-UBE2U|UBE2U,0,0
gene-FOXD3|FOXD3,0,6
gene-LOC134404459|LOC134404459,0,0
gene-LOC134413450|LOC134413450,0,0
gene-CIMAP2|CIMAP2,0,427
gene-SHISAL2A|SHISAL2A,0,0
gene-TRNAV-UAC|TRNAV-UAC,0,0
gene-TEX38|TEX38,0,0
gene-LOC134407563|LOC134407563,0,0
gene-LOC134413445|LOC134413445,0,0
gene-TMEM125|TMEM125,0,2
gene-LOC134408210|LOC134408210,0,0
gene-UBL4B|UBL4B,0,0
gene-LOC134406092|LOC134406092,0,0
gene-LOC134406180|LOC134406180,0,0
gene-LOC134406419|LOC134406419,0,0
gene-CLPS|CLPS,0,0
gene-LHFPL5|LHFPL5,0,0
gene-LOC134408497|LOC134408497,0,0
gene-LOC134393830|LOC134393830,0,0
gene-LOC134406842|LOC134406842,0,0
gene-TSPO2|TSPO2,0,0
gene-IP6K3|IP6K3,0,28
gene-MLN|MLN,0,0
gene-LOC134413458|LOC134413458,0,0
gene-LOC134394011|LOC134394011,0,0
gene-LOC134394007|LOC134394007,0,0
gene-LOC134394021|LOC134394021,0,0
gene-KISS1|KISS1,0,0
gene-TRNAK-UUU|TRNAK-UUU,0,0
gene-TRNAK-UUU-2|TRNAK-UUU,0,0
gene-TRNAA-UGC-2|TRNAA-UGC,0,0
gene-TMEM81|TMEM81,0,0
gene-LOC134394166|LOC134394166,0,0
gene-AVPR1B|AVPR1B,0,0
gene-LOC134394184|LOC134394184,0,0
gene-LOC134407442|LOC134407442,0,0
gene-LOC134409927|LOC134409927,0,0
gene-LOC134407597|LOC134407597,0,0
gene-LOC134407857|LOC134407857,0,0
gene-TRNAP-UGG|TRNAP-UGG,0,0
gene-LOC134408235|LOC134408235,0,0
gene-GDF5|GDF5,0,60
gene-LOC134413451|LOC134413451,0,0
gene-LOC134413441|LOC134413441,0,0
gene-LOC134413372|LOC134413372,0,0
gene-SLC32A1|SLC32A1,0,0
gene-LOC134411628|LOC134411628,0,0
gene-GHRH|GHRH,0,0
gene-LOC134413478|LOC134413478,0,0
gene-LOC134394577|LOC134394577,0,0
gene-LOC134394584|LOC134394584,0,0
gene-LOC134394594|LOC134394594,0,0
gene-LOC134408574|LOC134408574,0,0
gene-LOC134394601|LOC134394601,0,0
gene-LOC134394663|LOC134394663,0,0
gene-LOC134394700|LOC134394700,0,0
gene-OCSTAMP|OCSTAMP,0,0
gene-LOC134408744|LOC134408744,0,0
gene-LOC134394725|LOC134394725,0,0
gene-LOC134413512|LOC134413512,0,0
gene-LOC134394734|LOC134394734,0,0
gene-LOC134413511|LOC134413511,0,0
gene-LOC134413513|LOC134413513,0,2
gene-LOC134394739|LOC134394739,0,0
gene-CBLN4|CBLN4,0,0
gene-SPO11|SPO11,0,0
gene-LOC134409154|LOC134409154,0,0
gene-ANKRD60|ANKRD60,0,0
gene-LOC134394861|LOC134394861,0,0
gene-ATP5F1E|ATP5F1E,0,0
gene-NTSR1|NTSR1,0,0
gene-LOC134394958|LOC134394958,0,0
gene-LOC134413470|LOC134413470,0,0
gene-LOC134409951|LOC134409951,0,0
gene-LOC134410028|LOC134410028,0,0
gene-TRNAE-CUC|TRNAE-CUC,0,0
gene-LOC134395066|LOC134395066,0,0
gene-LOC134395083|LOC134395083,0,0
gene-TNFRSF6B|TNFRSF6B,0,0
gene-LOC134413473|LOC134413473,0,0
gene-PDYN|PDYN,0,0
gene-LOC134410105|LOC134410105,0,0
gene-LOC134413273|LOC134413273,0,0
gene-SIRPB2|SIRPB2,0,0
gene-LOC134413289|LOC134413289,0,0
gene-LOC134413503|LOC134413503,0,0
gene-LOC134413502|LOC134413502,0,0
gene-SCRT2|SCRT2,0,0
gene-RSPO4|RSPO4,0,0
gene-C1H20orf202|C1H20orf202,0,0
gene-NRSN2|NRSN2,0,0
gene-LOC134410579|LOC134410579,0,0
gene-LOC134395205|LOC134395205,0,0
gene-DUSP15|DUSP15,0,0
gene-CCM2L|CCM2L,0,12
gene-LOC134413307|LOC134413307,0,0
gene-BPIFB2|BPIFB2,0,0
gene-VSTM2L|VSTM2L,0,0
gene-LOC134395222|LOC134395222,0,0
gene-LOC134411045|LOC134411045,0,0
gene-LOC134411122|LOC134411122,0,0
gene-LOC134411191|LOC134411191,0,0
gene-LOC134413327|LOC134413327,0,0
gene-LOC134413328|LOC134413328,0,0
gene-WFDC3|WFDC3,0,0
gene-LOC134411442|LOC134411442,0,0
gene-LOC134395231|LOC134395231,0,0
gene-LOC134411518|LOC134411518,0,0
gene-LOC134395239|LOC134395239,0,0
gene-SPATA25|SPATA25,0,0
gene-NEURL2|NEURL2,0,7
gene-LOC134395256|LOC134395256,0,0
gene-LOC134395269|LOC134395269,0,0
gene-LOC134411875|LOC134411875,0,0
gene-SLC12A5|SLC12A5,0,0
gene-CD40|CD40,0,0
gene-LOC134413342|LOC134413342,0,0
gene-LOC134413343|LOC134413343,0,0
gene-LOC134412492|LOC134412492,0,0
gene-TNFSF13B|TNFSF13B,0,0
gene-LOC134393489|LOC134393489,0,0
gene-EVA1A|EVA1A,0,0
gene-MEP1A|MEP1A,0,0
gene-LOC134391925|LOC134391925,0,0
gene-LOC134391926|LOC134391926,0,0
gene-LOC134391929|LOC134391929,0,0
gene-LOC134393495|LOC134393495,0,0
gene-LOC134393496|LOC134393496,0,0
gene-LOC134391932|LOC134391932,0,0
gene-LOC134391933|LOC134391933,0,0
gene-LOC134391935|LOC134391935,0,0
gene-LOC134391936|LOC134391936,0,0
gene-LOC134393499|LOC134393499,0,0
gene-LOC134392017|LOC134392017,0,0
